Uid,Sid,Time,UpdateTime,time,calories,bpm,spo2,steps,distance,end_time,start_time,avg_hr,avg_spo2,bedtime,breath_quality,sleep_deep_duration,device_bedtime,device_wake_up_time,sleep_light_duration,max_hr,max_spo2,min_hr,min_spo2,protoTime,sleep_rem_duration,duration,items,timezone,version,awake_count,sleep_awake_duration,wake_up_time,daily_high_intensity_vitality,daily_low_intensity_vitality,daily_medium_intensity_vitality,suggested_activity_duration,suggested_activity_type,date_time,latest_accumulated_vitality,current_day_train_load,current_train_load_level,wtl_sum,stress,weight
8279399076,765279083,2025-02-26 20:19:00,2025-02-27 09:09:52,1740601140.0,3.0,,,43.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 20:10:00,2025-02-27 09:09:52,1740600600.0,2.0,,,24.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 20:01:00,2025-02-27 09:09:52,1740600060.0,2.0,,,28.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 20:00:00,2025-02-27 09:09:52,1740600000.0,2.0,,,17.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:59:00,2025-02-27 09:09:52,1740599940.0,2.0,,,23.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:57:00,2025-02-27 09:09:52,1740599820.0,1.0,,,18.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:55:00,2025-02-27 09:09:52,1740599700.0,1.0,,,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:48:00,2025-02-27 09:09:52,1740599280.0,2.0,,,18.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:44:00,2025-02-27 09:09:52,1740599040.0,3.0,,,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:40:00,2025-02-27 09:09:52,1740598800.0,3.0,,,25.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:39:00,2025-02-27 09:09:52,1740598740.0,2.0,,,24.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:37:00,2025-02-27 09:09:52,1740598620.0,2.0,,,11.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:36:00,2025-02-27 09:09:52,1740598560.0,2.0,,,38.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:35:00,2025-02-27 09:09:52,1740598500.0,2.0,,,11.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:34:00,2025-02-27 09:09:52,1740598440.0,6.0,,,59.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:32:00,2025-02-27 09:09:52,1740598320.0,7.0,,,63.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:31:00,2025-02-27 09:09:52,1740598260.0,3.0,,,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:30:00,2025-02-27 09:09:52,1740598200.0,5.0,,,105.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:29:00,2025-02-27 09:09:52,1740598140.0,4.0,,,98.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:28:00,2025-02-27 09:09:52,1740598080.0,2.0,,,63.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:27:00,2025-02-27 09:09:52,1740598020.0,3.0,,,19.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:26:00,2025-02-27 09:09:52,1740597960.0,4.0,,,66.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:24:00,2025-02-27 09:09:52,1740597840.0,6.0,,,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:17:00,2025-02-27 09:09:52,1740597420.0,3.0,,,37.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:16:00,2025-02-27 09:09:52,1740597360.0,3.0,,,9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:15:00,2025-02-27 09:09:52,1740597300.0,3.0,,,21.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:14:00,2025-02-27 09:09:52,1740597240.0,3.0,,,105.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:13:00,2025-02-27 09:09:52,1740597180.0,3.0,,,47.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:12:00,2025-02-27 09:09:52,1740597120.0,6.0,,,51.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:07:00,2025-02-27 09:09:52,1740596820.0,3.0,,,80.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:06:00,2025-02-27 09:09:52,1740596760.0,4.0,,,43.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:05:00,2025-02-27 09:09:52,1740596700.0,4.0,,,37.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:04:00,2025-02-27 09:09:52,1740596640.0,6.0,,,46.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:03:00,2025-02-27 09:09:52,1740596580.0,2.0,,,45.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:02:00,2025-02-27 09:09:52,1740596520.0,3.0,,,25.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 19:00:00,2025-02-27 09:09:52,1740596400.0,4.0,,,19.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:58:00,2025-02-27 09:09:52,1740596280.0,1.0,,,16.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:56:00,2025-02-27 09:09:52,1740596160.0,3.0,,,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:55:00,2025-02-27 09:09:52,1740596100.0,3.0,,,48.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:54:00,2025-02-27 09:09:52,1740596040.0,5.0,,,15.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:53:00,2025-02-27 09:09:52,1740595980.0,2.0,,,14.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:51:00,2025-02-27 09:09:52,1740595860.0,4.0,,,35.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:48:00,2025-02-27 09:09:52,1740595680.0,4.0,,,34.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:43:00,2025-02-27 09:09:52,1740595380.0,3.0,,,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:40:00,2025-02-27 09:09:52,1740595200.0,3.0,,,36.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:39:00,2025-02-27 09:09:52,1740595140.0,4.0,,,27.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:34:00,2025-02-27 09:09:52,1740594840.0,2.0,,,14.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:30:00,2025-02-27 09:09:52,1740594600.0,2.0,,,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:29:00,2025-02-27 09:09:52,1740594540.0,2.0,,,41.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:28:00,2025-02-27 09:09:52,1740594480.0,4.0,,,18.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:27:00,2025-02-27 09:09:52,1740594420.0,5.0,,,16.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:22:00,2025-02-27 09:09:52,1740594120.0,3.0,,,20.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:21:00,2025-02-27 09:09:52,1740594060.0,3.0,,,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:19:00,2025-02-27 09:09:52,1740593940.0,2.0,,,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:18:00,2025-02-27 09:09:52,1740593880.0,2.0,,,23.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:17:00,2025-02-27 09:09:52,1740593820.0,2.0,,,12.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:16:00,2025-02-27 09:09:52,1740593760.0,4.0,,,17.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:15:00,2025-02-27 09:09:52,1740593700.0,4.0,,,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:14:00,2025-02-27 09:09:52,1740593640.0,3.0,,,71.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:13:00,2025-02-27 09:09:52,1740593580.0,3.0,,,65.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 18:12:00,2025-02-27 09:09:52,1740593520.0,4.0,,,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:59:00,2025-02-27 09:09:52,1740592740.0,3.0,,,62.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:58:00,2025-02-27 09:09:52,1740592680.0,4.0,,,88.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:57:00,2025-02-27 09:09:52,1740592620.0,2.0,,,67.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:56:00,2025-02-27 09:09:52,1740592560.0,4.0,,,51.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:55:00,2025-02-27 09:09:52,1740592500.0,2.0,,,32.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:53:00,2025-02-27 09:09:52,1740592380.0,4.0,,,45.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:52:00,2025-02-27 09:09:52,1740592320.0,4.0,,,83.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:51:00,2025-02-27 09:09:52,1740592260.0,3.0,,,59.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:50:00,2025-02-27 09:09:52,1740592200.0,2.0,,,35.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:49:00,2025-02-27 09:09:52,1740592140.0,0.0,,,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:44:00,2025-02-27 09:09:52,1740591840.0,4.0,,,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:43:00,2025-02-27 09:09:52,1740591780.0,5.0,,,27.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:42:00,2025-02-27 09:09:52,1740591720.0,5.0,,,65.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:41:00,2025-02-27 09:09:52,1740591660.0,4.0,,,52.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:40:00,2025-02-27 09:09:52,1740591600.0,4.0,,,71.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:38:00,2025-02-27 09:09:52,1740591480.0,5.0,,,109.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:37:00,2025-02-27 09:09:52,1740591420.0,3.0,,,80.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:35:00,2025-02-27 09:09:52,1740591300.0,1.0,,,18.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:33:00,2025-02-27 09:09:52,1740591180.0,2.0,,,87.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279399076,765279083,2025-02-26 17:32:00,2025-02-27 09:09:52,1740591120.0,3.0,,,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
